,_id,actions,spend,impressions,clicks,cpc,cpm,ctr,date_start,date_stop,publisher_platform,platform_position,post_engagement,page_engagement,video_view,link_click,campaign_id,post_reaction,post,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,like,onsite_conversion.post_save,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
253,66d7e310b3fdb1cfea4460e3,"[{'action_type': 'post_engagement', 'value': '387'}, {'action_type': 'page_engagement', 'value': '387'}, {'action_type': 'lead', 'value': '9'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '9'}, {'action_type': 'post_reaction', 'value': '190'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '197'}]",3990.515572,103486,333,11.98353,38.560922,0.321783,2024-07-07,2024-08-19,instagram,instagram_reels,387.0,387.0,,197.0,120210858209180764,190.0,,,443.3906191111111,9.0,9.0,6.0,,,,,,,,,
254,66d7e310b3fdb1cfea4460e4,,2.039415,58,0,,35.16233,0,2024-07-07,2024-08-19,instagram,instagram_search,,,,,120210858209180764,,,,,,,,,,,,,,,,
255,66d7e310b3fdb1cfea4460e5,"[{'action_type': 'post_engagement', 'value': '143'}, {'action_type': 'page_engagement', 'value': '143'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '143'}]",2401.611249,12023,183,13.123559,199.751414,1.522083,2024-07-07,2024-08-19,instagram,instagram_stories,143.0,143.0,,143.0,120210858209180764,,,,1200.8056245,2.0,2.0,2.0,,,,,,,,,
256,66d7e310b3fdb1cfea4460e6,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'link_click', 'value': '5'}]",223.03196,546,7,31.861709,408.483444,1.282051,2024-07-07,2024-08-11,facebook,facebook_reels,5.0,5.0,,5.0,120210852204310764,,,,223.03196,1.0,1.0,,,,,,,,,,
257,66d7e310b3fdb1cfea4460e7,,5.916603,145,0,,40.804161,0,2024-07-07,2024-08-11,facebook,facebook_reels_overlay,,,,,120210852204310764,,,,,,,,,,,,,,,,
258,66d7e310b3fdb1cfea4460e8,"[{'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'link_click', 'value': '6'}]",275.182022,534,8,34.397753,515.322138,1.498127,2024-07-07,2024-08-11,facebook,facebook_stories,6.0,6.0,,6.0,120210852204310764,,,,275.182022,1.0,1.0,,,,,,,,,,
259,66d7e310b3fdb1cfea4460e9,"[{'action_type': 'post_engagement', 'value': '47'}, {'action_type': 'page_engagement', 'value': '49'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'like', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'post_reaction', 'value': '8'}, {'action_type': 'link_click', 'value': '39'}]",2716.520483,5720,116,23.41828,474.916168,2.027972,2024-07-07,2024-08-11,facebook,feed,47.0,49.0,,39.0,120210852204310764,8.0,,,679.13012075,4.0,4.0,,,2.0,,,,,,,
260,66d7e310b3fdb1cfea4460ea,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",69.060353,346,2,34.530177,199.596397,0.578035,2024-07-07,2024-08-11,facebook,instream_video,2.0,2.0,,2.0,120210852204310764,,,,,,,,,,,,,,,,
261,66d7e310b3fdb1cfea4460eb,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",64.602912,283,2,32.301456,228.278842,0.706714,2024-07-07,2024-08-11,facebook,marketplace,2.0,2.0,,2.0,120210852204310764,,,,,,,,,,,,,,,,
262,66d7e310b3fdb1cfea4460ec,,1.848939,24,1,1.848939,77.039106,4.166667,2024-07-07,2024-08-11,facebook,search,,,,,120210852204310764,,,,,,,,,,,,,,,,
263,66d7e310b3fdb1cfea4460ed,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",248.007622,885,7,35.42966,280.234601,0.79096,2024-07-07,2024-08-11,facebook,video_feeds,4.0,4.0,,3.0,120210852204310764,1.0,,,248.007622,1.0,1.0,,,,,,,,,,
264,66d7e310b3fdb1cfea4460ee,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'onsite_conversion.post_save', 'value': '2'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '4'}]",798.641511,2044,8,99.830189,390.72481,0.391389,2024-07-07,2024-08-11,instagram,feed,10.0,10.0,,4.0,120210852204310764,3.0,1.0,,399.3207555,2.0,2.0,,,,2.0,,,,,,
265,66d7e310b3fdb1cfea4460ef,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",21.057911,103,2,10.528955,204.445737,1.941748,2024-07-07,2024-08-11,instagram,instagram_explore,1.0,1.0,,1.0,120210852204310764,,,,21.057911,1.0,1.0,,,,,,,,,,
266,66d7e310b3fdb1cfea4460f0,,1.539116,74,0,,20.79887,0,2024-07-07,2024-08-11,instagram,instagram_explore_grid_home,,,,,120210852204310764,,,,,,,,,,,,,,,,
267,66d7e310b3fdb1cfea4460f1,,6.985989,49,0,,142.571213,0,2024-07-07,2024-08-11,instagram,instagram_profile_feed,,,,,120210852204310764,,,,,,,,,,,,,,,,
268,66d7e310b3fdb1cfea4460f2,"[{'action_type': 'post_engagement', 'value': '35'}, {'action_type': 'page_engagement', 'value': '35'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '14'}, {'action_type': 'link_click', 'value': '20'}]",1032.677154,5508,31,33.312166,187.486775,0.562818,2024-07-07,2024-08-11,instagram,instagram_reels,35.0,35.0,,20.0,120210852204310764,14.0,1.0,,516.338577,2.0,2.0,,,,,,,,,,
269,66d7e310b3fdb1cfea4460f3,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",196.097423,317,2,98.048712,618.603859,0.630915,2024-07-07,2024-08-11,instagram,instagram_stories,1.0,1.0,,1.0,120210852204310764,,,,,,,,,,,,,,,,
270,66d7e310b3fdb1cfea4460f4,"[{'action_type': 'post_engagement', 'value': '23'}, {'action_type': 'page_engagement', 'value': '23'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '7'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '16'}]",2204.960869,9232,60,36.749348,238.838916,0.649913,2024-07-06,2024-08-22,facebook,facebook_reels,23.0,23.0,,16.0,120210849810150764,7.0,,,1102.4804345,2.0,2.0,2.0,,,,,,,,,
271,66d7e310b3fdb1cfea4460f5,"[{'action_type': 'post_engagement', 'value': '18'}, {'action_type': 'page_engagement', 'value': '18'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '18'}]",953.852671,7656,19,50.202772,124.588907,0.248171,2024-07-06,2024-08-22,facebook,facebook_reels_overlay,18.0,18.0,,18.0,120210849810150764,,,,953.852671,1.0,1.0,1.0,,,,,,,,,
272,66d7e310b3fdb1cfea4460f6,"[{'action_type': 'post_engagement', 'value': '74'}, {'action_type': 'page_engagement', 'value': '74'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '74'}]",2169.424554,4711,83,26.137645,460.501922,1.761834,2024-07-06,2024-08-22,facebook,facebook_stories,74.0,74.0,,74.0,120210849810150764,,,,542.3561385,4.0,4.0,4.0,,,,,,,,,
273,66d7e310b3fdb1cfea4460f7,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '190'}, {'action_type': 'page_engagement', 'value': '190'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'post_reaction', 'value': '27'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '163'}]",10802.210064,38299,422,25.597654,282.049402,1.101856,2024-07-06,2024-08-22,facebook,feed,190.0,190.0,,163.0,120210849810150764,27.0,,1.0,1543.1728662857145,7.0,7.0,6.0,,,,,,,,,
274,66d7e310b3fdb1cfea4460f8,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '41'}, {'action_type': 'page_engagement', 'value': '41'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '41'}]",570.640246,6976,41,13.918055,81.800494,0.587729,2024-07-06,2024-08-22,facebook,instream_video,41.0,41.0,,41.0,120210849810150764,,,1.0,570.640246,1.0,1.0,1.0,,,,,,,,,
275,66d7e310b3fdb1cfea4460f9,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'link_click', 'value': '5'}]",131.389402,383,5,26.27788,343.053269,1.305483,2024-07-06,2024-08-22,facebook,marketplace,5.0,5.0,,5.0,120210849810150764,,,,,,,,,,,,,,,,
276,66d7e310b3fdb1cfea4460fa,,12.165315,113,0,,107.657656,0,2024-07-06,2024-08-22,facebook,search,,,,,120210849810150764,,,,,,,,,,,,,,,,
277,66d7e310b3fdb1cfea4460fb,"[{'action_type': 'post_engagement', 'value': '64'}, {'action_type': 'page_engagement', 'value': '65'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '60'}]",641.31303,4637,83,7.726663,138.303435,1.78995,2024-07-06,2024-08-22,facebook,video_feeds,64.0,65.0,,60.0,120210849810150764,4.0,,,,,,,,1.0,,,,,,,
278,66d7e310b3fdb1cfea4460fc,"[{'action_type': 'post_engagement', 'value': '120'}, {'action_type': 'onsite_conversion.post_save', 'value': '4'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '120'}, {'action_type': 'lead', 'value': '5'}, {'action_type': 'post', 'value': '5'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '5'}, {'action_type': 'video_view', 'value': '54'}, {'action_type': 'post_reaction', 'value': '31'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '3'}, {'action_type': 'link_click', 'value': '25'}]",8412.500342,24431,48,175.260424,344.337127,0.196472,2024-07-06,2024-08-22,instagram,feed,120.0,120.0,54.0,25.0,120210849810150764,31.0,5.0,,1682.5000684,5.0,5.0,3.0,1.0,,4.0,,,,,,
279,66d7e310b3fdb1cfea4460fd,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}]",147.093354,1048,0,,140.356254,0,2024-07-06,2024-08-22,instagram,instagram_explore,1.0,1.0,,,120210849810150764,1.0,,,,,,,,,,,,,,,
280,66d7e310b3fdb1cfea4460fe,,22.861196,792,0,,28.865147,0,2024-07-06,2024-08-22,instagram,instagram_explore_grid_home,,,,,120210849810150764,,,,,,,,,,,,,,,,
281,66d7e310b3fdb1cfea4460ff,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_reaction', 'value': '2'}]",25.140318,225,1,25.140318,111.734749,0.444444,2024-07-06,2024-08-22,instagram,instagram_profile_feed,2.0,2.0,,,120210849810150764,2.0,,,,,,,,,,,,,,,
282,66d7e310b3fdb1cfea446100,"[{'action_type': 'post_engagement', 'value': '132'}, {'action_type': 'page_engagement', 'value': '132'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'post_reaction', 'value': '68'}, {'action_type': 'link_click', 'value': '61'}]",7730.722895,40499,107,72.249747,190.88676,0.264204,2024-07-06,2024-08-22,instagram,instagram_reels,132.0,132.0,2.0,61.0,120210849810150764,68.0,1.0,,3865.3614475,2.0,2.0,,,,,,,,,,
283,66d7e310b3fdb1cfea446101,,7.577082,51,0,,148.570237,0,2024-07-06,2024-08-22,instagram,instagram_search,,,,,120210849810150764,,,,,,,,,,,,,,,,
284,66d7e310b3fdb1cfea446102,"[{'action_type': 'post_engagement', 'value': '69'}, {'action_type': 'page_engagement', 'value': '69'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '69'}]",6391.418662,16348,84,76.088317,390.96028,0.513824,2024-07-06,2024-08-22,instagram,instagram_stories,69.0,69.0,,69.0,120210849810150764,,,,6391.418662,1.0,1.0,2.0,,,,,,,,,
285,66d7e310b3fdb1cfea446103,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '1'}]",415.057458,2331,13,31.927497,178.059828,0.557701,2024-07-04,2024-08-17,facebook,facebook_reels,4.0,4.0,,1.0,120210808629270764,3.0,,,,,,,,,,,,,,,
286,66d7e310b3fdb1cfea446104,"[{'action_type': 'post_engagement', 'value': '44'}, {'action_type': 'page_engagement', 'value': '44'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '44'}]",389.225085,13127,46,8.461415,29.650726,0.350423,2024-07-04,2024-08-17,facebook,facebook_reels_overlay,44.0,44.0,,44.0,120210808629270764,,,,194.6125425,2.0,2.0,1.0,,,,,,,,,
287,66d7e310b3fdb1cfea446105,"[{'action_type': 'post_engagement', 'value': '38'}, {'action_type': 'page_engagement', 'value': '38'}, {'action_type': 'link_click', 'value': '38'}]",332.301891,4517,44,7.552316,73.566945,0.974098,2024-07-04,2024-08-17,facebook,facebook_stories,38.0,38.0,,38.0,120210808629270764,,,,,,,,,,,,,,,,
288,66d7e310b3fdb1cfea446106,"[{'action_type': 'post_engagement', 'value': '45'}, {'action_type': 'comment', 'value': '2'}, {'action_type': 'page_engagement', 'value': '45'}, {'action_type': 'lead', 'value': '10'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '10'}, {'action_type': 'post_reaction', 'value': '11'}, {'action_type': 'link_click', 'value': '31'}]",4044.595871,2144,67,60.367103,1886.471955,3.125,2024-07-04,2024-08-17,facebook,feed,45.0,45.0,,31.0,120210808629270764,11.0,1.0,,404.4595871,10.0,10.0,,2.0,,,,,,,,
289,66d7e310b3fdb1cfea446107,"[{'action_type': 'post_engagement', 'value': '73'}, {'action_type': 'page_engagement', 'value': '73'}, {'action_type': 'link_click', 'value': '73'}]",205.559311,8164,78,2.635376,25.178749,0.955414,2024-07-04,2024-08-17,facebook,instream_video,73.0,73.0,,73.0,120210808629270764,,,,,,,,,,,,,,,,
290,66d7e310b3fdb1cfea446108,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",12.706249,101,1,12.706249,125.804442,0.990099,2024-07-04,2024-08-17,facebook,marketplace,1.0,1.0,,1.0,120210808629270764,,,,,,,,,,,,,,,,
291,66d7e310b3fdb1cfea446109,,12.696252,412,0,,30.816145,0,2024-07-04,2024-08-17,facebook,search,,,,,120210808629270764,,,,,,,,,,,,,,,,
292,66d7e310b3fdb1cfea44610a,"[{'action_type': 'post_engagement', 'value': '37'}, {'action_type': 'page_engagement', 'value': '37'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '34'}]",185.735163,3605,54,3.43954,51.521543,1.49792,2024-07-04,2024-08-17,facebook,video_feeds,37.0,37.0,,34.0,120210808629270764,3.0,,,,,,,,,,,,,,,
293,66d7e310b3fdb1cfea44610b,"[{'action_type': 'post_engagement', 'value': '35'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '35'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'post_reaction', 'value': '18'}, {'action_type': 'link_click', 'value': '13'}]",403.320923,4044,23,17.535692,99.733166,0.568744,2024-07-04,2024-08-17,instagram,feed,35.0,35.0,3.0,13.0,120210808629270764,18.0,,,403.320923,1.0,1.0,,,,1.0,,,,,,
294,66d7e310b3fdb1cfea44610c,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",39.098457,603,3,13.032819,64.839895,0.497512,2024-07-04,2024-08-17,instagram,instagram_explore,2.0,2.0,,2.0,120210808629270764,,,,,,,,,,,,,,,,
295,66d7e310b3fdb1cfea44610d,"[{'action_type': 'post_engagement', 'value': '7'}, {'action_type': 'page_engagement', 'value': '7'}, {'action_type': 'post_reaction', 'value': '7'}]",3.988822,295,0,,13.521432,0,2024-07-04,2024-08-17,instagram,instagram_profile_feed,7.0,7.0,,,120210808629270764,7.0,,,,,,,,,,,,,,,
296,66d7e310b3fdb1cfea44610e,"[{'action_type': 'post_engagement', 'value': '415'}, {'action_type': 'page_engagement', 'value': '415'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '218'}, {'action_type': 'link_click', 'value': '194'}]",2613.418413,95409,334,7.824606,27.391739,0.350072,2024-07-04,2024-08-17,instagram,instagram_reels,415.0,415.0,,194.0,120210808629270764,218.0,3.0,,1306.7092065,2.0,2.0,,,,,,,,,,
297,66d7e310b3fdb1cfea44610f,,0.029991,2,0,,14.995573,0,2024-07-04,2024-08-17,instagram,instagram_search,,,,,120210808629270764,,,,,,,,,,,,,,,,
298,66d7e310b3fdb1cfea446110,"[{'action_type': 'post_engagement', 'value': '170'}, {'action_type': 'page_engagement', 'value': '170'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '170'}]",1842.176115,18006,208,8.856616,102.309014,1.155171,2024-07-04,2024-08-17,instagram,instagram_stories,170.0,170.0,,170.0,120210808629270764,,,,921.0880575,2.0,2.0,1.0,,,,,,,,,
299,66d7e310b3fdb1cfea446111,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '155'}, {'action_type': 'comment', 'value': '3'}, {'action_type': 'page_engagement', 'value': '155'}, {'action_type': 'lead', 'value': '66'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '66'}, {'action_type': 'post_reaction', 'value': '24'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '46'}, {'action_type': 'link_click', 'value': '128'}]",3227.777303,29430,779,4.143488,109.676429,2.646959,2024-07-04,2024-09-04,facebook,facebook_reels,155.0,155.0,,128.0,120210805518960764,24.0,,1.0,48.90571671212121,66.0,66.0,46.0,3.0,,,,,,,,
300,66d7e310b3fdb1cfea446112,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",0.629641,65,1,0.629641,9.686778,1.538462,2024-07-04,2024-09-04,facebook,facebook_reels_overlay,1.0,1.0,,1.0,120210805518960764,,,,,,,,,,,,,,,,
301,66d7e310b3fdb1cfea446113,"[{'action_type': 'post_engagement', 'value': '41'}, {'action_type': 'page_engagement', 'value': '41'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '41'}]",553.753869,2768,54,10.254701,200.055589,1.950867,2024-07-04,2024-09-04,facebook,facebook_stories,41.0,41.0,,41.0,120210805518960764,,,,79.10769557142858,7.0,7.0,4.0,,,,,,,,,
302,66d7e310b3fdb1cfea446114,"[{'action_type': 'landing_page_view', 'value': '6'}, {'action_type': 'post_engagement', 'value': '385'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'comment', 'value': '9'}, {'action_type': 'page_engagement', 'value': '387'}, {'action_type': 'lead', 'value': '113'}, {'action_type': 'like', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '113'}, {'action_type': 'post_reaction', 'value': '24'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '74'}, {'action_type': 'link_click', 'value': '351'}]",5471.496392,32513,1697,3.224217,168.286421,5.219451,2024-07-04,2024-09-04,facebook,feed,385.0,387.0,,351.0,120210805518960764,24.0,,6.0,48.420322053097344,113.0,113.0,74.0,9.0,2.0,1.0,,,,,,
303,66d7e310b3fdb1cfea446115,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",7.545692,198,2,3.772846,38.109557,1.010101,2024-07-04,2024-09-04,facebook,instream_video,2.0,2.0,,2.0,120210805518960764,,,,,,,,,,,,,,,,
304,66d7e310b3fdb1cfea446116,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",17.939758,98,1,17.939758,183.058759,1.020408,2024-07-04,2024-09-04,facebook,marketplace,1.0,1.0,,1.0,120210805518960764,,,,,,,,,,,,,,,,
305,66d7e310b3fdb1cfea446117,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",5.736725,43,1,5.736725,133.412209,2.325581,2024-07-04,2024-09-04,facebook,search,1.0,1.0,,1.0,120210805518960764,,,,,,,,,,,,,,,,
306,66d7e310b3fdb1cfea446118,"[{'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '14'}]",134.443248,1192,21,6.402059,112.78796,1.761745,2024-07-04,2024-09-04,facebook,video_feeds,14.0,14.0,,14.0,120210805518960764,,,,67.221624,2.0,2.0,1.0,,,,,,,,,
307,66d7e310b3fdb1cfea446119,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '201'}, {'action_type': 'onsite_conversion.post_save', 'value': '15'}, {'action_type': 'comment', 'value': '11'}, {'action_type': 'page_engagement', 'value': '201'}, {'action_type': 'lead', 'value': '72'}, {'action_type': 'post', 'value': '20'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '72'}, {'action_type': 'post_reaction', 'value': '19'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '36'}, {'action_type': 'link_click', 'value': '136'}]",4188.498839,14534,232,18.053874,288.186242,1.596257,2024-07-04,2024-09-04,instagram,feed,201.0,201.0,,136.0,120210805518960764,19.0,20.0,1.0,58.17359498611111,72.0,72.0,36.0,11.0,,15.0,,,,,,
308,66d7e310b3fdb1cfea44611a,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '4'}]",85.791023,710,8,10.723878,120.832427,1.126761,2024-07-04,2024-09-04,instagram,instagram_explore,4.0,4.0,,4.0,120210805518960764,,,,21.44775575,4.0,4.0,2.0,,,,,,,,,
309,66d7e310b3fdb1cfea44611b,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",14.231875,67,2,7.115938,212.416048,2.985075,2024-07-04,2024-09-04,instagram,instagram_profile_feed,2.0,2.0,,1.0,120210805518960764,,,,14.231875,1.0,1.0,,1.0,,,,,,,,
310,66d7e310b3fdb1cfea44611c,"[{'action_type': 'post_engagement', 'value': '121'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '121'}, {'action_type': 'lead', 'value': '52'}, {'action_type': 'post', 'value': '11'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '52'}, {'action_type': 'post_reaction', 'value': '12'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '29'}, {'action_type': 'link_click', 'value': '97'}]",2626.940313,11527,173,15.184626,227.894536,1.500824,2024-07-04,2024-09-04,instagram,instagram_reels,121.0,121.0,,97.0,120210805518960764,12.0,11.0,,50.51808294230769,52.0,52.0,29.0,1.0,,,,,,,,
311,66d7e310b3fdb1cfea44611d,,1.429184,23,0,,62.138439,0,2024-07-04,2024-09-04,instagram,instagram_search,,,,,120210805518960764,,,,,,,,,,,,,,,,
312,66d7e310b3fdb1cfea44611e,"[{'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '13'}]",322.066137,832,24,13.419422,387.098722,2.884615,2024-07-04,2024-09-04,instagram,instagram_stories,14.0,14.0,,13.0,120210805518960764,,1.0,,46.009448142857146,7.0,7.0,2.0,,,,,,,,,
