,_id,actions,spend,impressions,clicks,cpc,cpm,ctr,date_start,date_stop,age,gender,post_engagement,page_engagement,video_view,campaign_id,post,post_reaction,link_click,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,onsite_conversion.post_save,like,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
135,66d7e30cb3fdb1cfea445d56,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",21.061973,142,2,10.530987,148.323755,1.408451,2024-07-19,2024-09-04,35-44,unknown,1.0,1.0,,120211085617680764,,,1.0,,21.061973,1.0,1.0,1.0,,,,,,,,,
136,66d7e30cb3fdb1cfea445d57,"[{'action_type': 'post_engagement', 'value': '30'}, {'action_type': 'page_engagement', 'value': '30'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '26'}]",1036.909454,4410,52,19.940566,235.12686,1.179138,2024-07-19,2024-09-04,45-54,female,30.0,30.0,,120211085617680764,,4.0,26.0,,518.454727,2.0,2.0,2.0,,,,,,,,,
137,66d7e30cb3fdb1cfea445d58,"[{'action_type': 'landing_page_view', 'value': '2'}, {'action_type': 'post_engagement', 'value': '179'}, {'action_type': 'comment', 'value': '2'}, {'action_type': 'page_engagement', 'value': '179'}, {'action_type': 'lead', 'value': '14'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '14'}, {'action_type': 'post_reaction', 'value': '23'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '13'}, {'action_type': 'link_click', 'value': '154'}]",5483.016943,30964,381,14.391121,177.077152,1.230461,2024-07-19,2024-09-04,45-54,male,179.0,179.0,,120211085617680764,,23.0,154.0,2.0,391.64406735714283,14.0,14.0,13.0,2.0,,,,,,,,
138,66d7e30cb3fdb1cfea445d59,,11.916774,93,1,11.916774,128.137359,1.075269,2024-07-19,2024-09-04,45-54,unknown,,,,120211085617680764,,,,,,,,,,,,,,,,,
139,66d7e30cb3fdb1cfea445d5a,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '10'}]",242.29774,1422,20,12.114887,170.392222,1.40647,2024-07-19,2024-09-04,55-64,female,13.0,13.0,,120211085617680764,,3.0,10.0,,121.14887,2.0,2.0,1.0,,,,,,,,,
140,66d7e30cb3fdb1cfea445d5b,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '45'}, {'action_type': 'page_engagement', 'value': '45'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'post_reaction', 'value': '9'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '36'}]",1292.304639,5917,94,13.747922,218.405381,1.588643,2024-07-19,2024-09-04,55-64,male,45.0,45.0,,120211085617680764,,9.0,36.0,1.0,323.07615975,4.0,4.0,4.0,,,,,,,,,
141,66d7e30cb3fdb1cfea445d5c,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",3.151792,18,2,1.575896,175.099539,11.111111,2024-07-19,2024-09-04,55-64,unknown,1.0,1.0,,120211085617680764,,,1.0,,,,,,,,,,,,,,
142,66d7e30cb3fdb1cfea445d5d,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'post_reaction', 'value': '7'}, {'action_type': 'link_click', 'value': '3'}]",29.396711,1650,7,4.19953,17.816189,0.424242,2024-07-19,2024-09-04,65+,female,10.0,10.0,,120211085617680764,,7.0,3.0,,,,,,,,,,,,,,
143,66d7e30cb3fdb1cfea445d5e,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '17'}, {'action_type': 'page_engagement', 'value': '17'}, {'action_type': 'lead', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '3'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '3'}, {'action_type': 'link_click', 'value': '14'}]",546.190494,2504,38,14.373434,218.127194,1.517572,2024-07-19,2024-09-04,65+,male,17.0,17.0,,120211085617680764,,3.0,14.0,1.0,182.06349799999998,3.0,3.0,3.0,,,,,,,,,
144,66d7e30cb3fdb1cfea445d5f,,0.660375,67,0,,9.856349,0,2024-07-19,2024-09-04,65+,unknown,,,,120211085617680764,,,,,,,,,,,,,,,,,
145,66d7e30cb3fdb1cfea445d60,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'link_click', 'value': '4'}]",147.185303,892,7,21.026472,165.005945,0.784753,2024-07-19,2024-08-31,25-34,female,4.0,4.0,,120211080040380764,,,4.0,,,,,,,,,,,,,,
146,66d7e30cb3fdb1cfea445d61,"[{'action_type': 'post_engagement', 'value': '11'}, {'action_type': 'page_engagement', 'value': '11'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '7'}]",415.798481,3439,15,27.719899,120.906799,0.436173,2024-07-19,2024-08-31,25-34,male,11.0,11.0,,120211080040380764,,4.0,7.0,,,,,,,,,,,,,,
147,66d7e30cb3fdb1cfea445d62,,0.069993,3,0,,23.331004,0,2024-07-19,2024-08-31,25-34,unknown,,,,120211080040380764,,,,,,,,,,,,,,,,,
148,66d7e30cb3fdb1cfea445d63,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '6'}]",202.989731,1260,9,22.554415,161.102961,0.714286,2024-07-19,2024-08-31,35-44,female,9.0,9.0,1.0,120211080040380764,,2.0,6.0,,,,,,,,,,,,,,
149,66d7e30cb3fdb1cfea445d64,"[{'action_type': 'post_engagement', 'value': '40'}, {'action_type': 'page_engagement', 'value': '40'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '9'}, {'action_type': 'link_click', 'value': '30'}]",899.3102,5282,42,21.412148,170.259409,0.795153,2024-07-19,2024-08-31,35-44,male,40.0,40.0,,120211080040380764,1.0,9.0,30.0,,,,,,,,,,,,,,
150,66d7e30cb3fdb1cfea445d65,,2.339766,16,0,,146.235398,0,2024-07-19,2024-08-31,35-44,unknown,,,,120211080040380764,,,,,,,,,,,,,,,,,
151,66d7e30cb3fdb1cfea445d66,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",93.110703,777,4,23.277676,119.833594,0.514801,2024-07-19,2024-08-31,45-54,female,5.0,5.0,,120211080040380764,1.0,1.0,3.0,,,,,,,,,,,,,,
152,66d7e30cb3fdb1cfea445d67,"[{'action_type': 'post_engagement', 'value': '17'}, {'action_type': 'page_engagement', 'value': '17'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '12'}]",648.64523,2412,22,29.483874,268.924225,0.912106,2024-07-19,2024-08-31,45-54,male,17.0,17.0,,120211080040380764,,5.0,12.0,,648.64523,1.0,1.0,1.0,,,,,,,,,
153,66d7e30cb3fdb1cfea445d68,,0.119988,7,0,,17.141146,0,2024-07-19,2024-08-31,45-54,unknown,,,,120211080040380764,,,,,,,,,,,,,,,,,
154,66d7e30cb3fdb1cfea445d69,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",53.27468,608,4,13.31867,87.622829,0.657895,2024-07-19,2024-08-31,55-64,female,4.0,4.0,,120211080040380764,1.0,,3.0,,,,,,,,,,,,,,
155,66d7e30cb3fdb1cfea445d6a,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '10'}]",541.535926,1699,14,38.681138,318.738037,0.824014,2024-07-19,2024-08-31,55-64,male,13.0,13.0,,120211080040380764,,3.0,10.0,,,,,,,,,,,,,,
156,66d7e30cb3fdb1cfea445d6b,,0.009999,2,0,,4.999501,0,2024-07-19,2024-08-31,55-64,unknown,,,,120211080040380764,,,,,,,,,,,,,,,,,
157,66d7e30cb3fdb1cfea445d6c,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}]",376.544096,979,11,34.231281,384.621139,1.123596,2024-07-13,2024-08-15,25-34,female,5.0,5.0,,120210969825640764,,1.0,4.0,,,,,,,,,,,,,,
158,66d7e30cb3fdb1cfea445d6d,"[{'action_type': 'post_engagement', 'value': '19'}, {'action_type': 'page_engagement', 'value': '19'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'link_click', 'value': '13'}]",1324.182735,4767,30,44.139425,277.781149,0.629327,2024-07-13,2024-08-15,25-34,male,19.0,19.0,,120210969825640764,1.0,5.0,13.0,,,,,,,,,,,,,,
159,66d7e30cb3fdb1cfea445d6e,,1.039735,15,0,,69.315679,0,2024-07-13,2024-08-15,25-34,unknown,,,,120210969825640764,,,,,,,,,,,,,,,,,
160,66d7e30cb3fdb1cfea445d6f,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",603.786218,881,3,201.262073,685.341904,0.340522,2024-07-13,2024-08-15,35-44,female,2.0,2.0,,120210969825640764,,1.0,1.0,,,,,,,,,,,,,,
161,66d7e30cb3fdb1cfea445d70,"[{'action_type': 'post_engagement', 'value': '24'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '24'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'link_click', 'value': '12'}]",2620.992442,5850,43,60.953313,448.032896,0.735043,2024-07-13,2024-08-15,35-44,male,24.0,24.0,,120210969825640764,1.0,10.0,12.0,,,,,,1.0,,,,,,,,
162,66d7e30cb3fdb1cfea445d71,,3.629076,13,0,,279.159668,0,2024-07-13,2024-08-15,35-44,unknown,,,,120210969825640764,,,,,,,,,,,,,,,,,
163,66d7e30cb3fdb1cfea445d72,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",232.390811,244,2,116.195405,952.421356,0.819672,2024-07-13,2024-08-15,45-54,female,1.0,1.0,,120210969825640764,,,1.0,,,,,,,,,,,,,,
164,66d7e30cb3fdb1cfea445d73,"[{'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}]",923.984664,1374,16,57.749042,672.477922,1.164483,2024-07-13,2024-08-15,45-54,male,6.0,6.0,,120210969825640764,,2.0,4.0,,923.984664,1.0,1.0,1.0,,,,,,,,,
165,66d7e30cb3fdb1cfea445d74,,0.619842,6,0,,103.307021,0,2024-07-13,2024-08-15,45-54,unknown,,,,120210969825640764,,,,,,,,,,,,,,,,,
166,66d7e30cb3fdb1cfea445d75,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",65.80324,187,2,32.90162,351.888985,1.069519,2024-07-13,2024-08-15,55-64,female,2.0,2.0,,120210969825640764,,1.0,1.0,,,,,,,,,,,,,,
167,66d7e30cb3fdb1cfea445d76,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",359.208511,809,8,44.901064,444.015465,0.988875,2024-07-13,2024-08-15,55-64,male,2.0,2.0,,120210969825640764,,1.0,1.0,,,,,,,,,,,,,,
168,66d7e30cb3fdb1cfea445d77,,5.37863,7,1,5.37863,768.375726,14.285714,2024-07-13,2024-08-15,55-64,unknown,,,,120210969825640764,,,,,,,,,,,,,,,,,
169,66d7e30cb3fdb1cfea445d78,,77.625624,604,2,38.812812,128.519245,0.331126,2024-07-13,2024-08-25,25-34,female,,,,120210959310030764,,,,,,,,,,,,,,,,,
170,66d7e30cb3fdb1cfea445d79,"[{'action_type': 'post_engagement', 'value': '18'}, {'action_type': 'page_engagement', 'value': '18'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '6'}, {'action_type': 'link_click', 'value': '12'}]",506.031474,2319,18,28.11286,218.211071,0.776197,2024-07-13,2024-08-25,25-34,male,18.0,18.0,,120210959310030764,,6.0,12.0,,506.031474,1.0,1.0,,,,,,,,,,
171,66d7e30cb3fdb1cfea445d7a,,0.089995,5,0,,17.998985,0,2024-07-13,2024-08-25,25-34,unknown,,,,120210959310030764,,,,,,,,,,,,,,,,,
172,66d7e30cb3fdb1cfea445d7b,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",149.451575,297,2,74.725788,503.203957,0.673401,2024-07-13,2024-08-25,35-44,female,1.0,1.0,,120210959310030764,,,1.0,,,,,,,,,,,,,,
173,66d7e30cb3fdb1cfea445d7c,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '3'}, {'action_type': 'link_click', 'value': '8'}]",1597.489946,1428,16,99.843122,1118.690439,1.120448,2024-07-13,2024-08-25,35-44,male,10.0,10.0,,120210959310030764,,2.0,8.0,,798.744973,2.0,2.0,3.0,,,,,,,,,
174,66d7e30cb3fdb1cfea445d7d,,0.549969,6,0,,91.6615,0,2024-07-13,2024-08-25,35-44,unknown,,,,120210959310030764,,,,,,,,,,,,,,,,,
175,66d7e30cb3fdb1cfea445d7e,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",4.699735,113,4,1.174934,41.590576,3.539823,2024-07-13,2024-08-25,45-54,female,2.0,2.0,,120210959310030764,,,2.0,,,,,,,,,,,,,,
176,66d7e30cb3fdb1cfea445d7f,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",88.844992,418,2,44.422496,212.547827,0.478469,2024-07-13,2024-08-25,45-54,male,1.0,1.0,,120210959310030764,,,1.0,,,,,,,,,,,,,,
177,66d7e30cb3fdb1cfea445d80,,0.009999,2,0,,4.999718,0,2024-07-13,2024-08-25,45-54,unknown,,,,120210959310030764,,,,,,,,,,,,,,,,,
178,66d7e30cb3fdb1cfea445d81,,17.599008,113,0,,155.743433,0,2024-07-13,2024-08-25,55-64,female,,,,120210959310030764,,,,,,,,,,,,,,,,,
179,66d7e30cb3fdb1cfea445d82,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",41.097683,228,4,10.274421,180.252997,1.754386,2024-07-13,2024-08-25,55-64,male,3.0,3.0,,120210959310030764,,1.0,2.0,,,,,,,,,,,,,,
180,66d7e30cb3fdb1cfea445d83,,0.009999,1,0,,9.999436,0,2024-07-13,2024-08-25,55-64,unknown,,,,120210959310030764,,,,,,,,,,,,,,,,,
181,66d7e30cb3fdb1cfea445d84,"[{'action_type': 'post_engagement', 'value': '21'}, {'action_type': 'page_engagement', 'value': '21'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'post_reaction', 'value': '8'}, {'action_type': 'link_click', 'value': '11'}]",725.861832,5251,22,32.99372,138.233067,0.418968,2024-07-07,2024-08-19,25-34,female,21.0,21.0,2.0,120210858209180764,,8.0,11.0,,,,,,,,,,,,,,
182,66d7e30cb3fdb1cfea445d85,"[{'action_type': 'post_engagement', 'value': '141'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '142'}, {'action_type': 'lead', 'value': '5'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '5'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '52'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '87'}]",3182.057427,34734,160,19.887859,91.612179,0.460644,2024-07-07,2024-08-19,25-34,male,141.0,142.0,1.0,120210858209180764,,52.0,87.0,,636.4114854000001,5.0,5.0,2.0,,1.0,1.0,,,,,,
183,66d7e30cb3fdb1cfea445d86,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}]",5.778343,81,0,,71.337566,0,2024-07-07,2024-08-19,25-34,unknown,1.0,1.0,,120210858209180764,,1.0,,,,,,,,,,,,,,,
184,66d7e30cb3fdb1cfea445d87,"[{'action_type': 'post_engagement', 'value': '39'}, {'action_type': 'page_engagement', 'value': '39'}, {'action_type': 'post_reaction', 'value': '8'}, {'action_type': 'link_click', 'value': '31'}]",736.848681,7783,43,17.136016,94.674121,0.552486,2024-07-07,2024-08-19,35-44,female,39.0,39.0,,120210858209180764,,8.0,31.0,,,,,,,,,,,,,,
185,66d7e30cb3fdb1cfea445d88,"[{'action_type': 'post_engagement', 'value': '255'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '255'}, {'action_type': 'lead', 'value': '8'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '8'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'post_reaction', 'value': '85'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '165'}]",4972.563934,56672,324,15.34742,87.74287,0.571711,2024-07-07,2024-08-19,35-44,male,255.0,255.0,4.0,120210858209180764,,85.0,165.0,,621.57049175,8.0,8.0,6.0,1.0,,,,,,,,
186,66d7e30cb3fdb1cfea445d89,,10.167084,130,0,,78.20834,0,2024-07-07,2024-08-19,35-44,unknown,,,,120210858209180764,,,,,,,,,,,,,,,,,
187,66d7e30cb3fdb1cfea445d8a,"[{'action_type': 'post_engagement', 'value': '66'}, {'action_type': 'page_engagement', 'value': '66'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '55'}]",518.541289,10190,76,6.822912,50.887271,0.745829,2024-07-07,2024-08-19,45-54,female,66.0,66.0,,120210858209180764,1.0,10.0,55.0,,518.541289,1.0,1.0,1.0,,,,,,,,,
188,66d7e30cb3fdb1cfea445d8b,"[{'action_type': 'post_engagement', 'value': '210'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '210'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '55'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '153'}]",2398.562124,38756,249,9.63278,61.888795,0.642481,2024-07-07,2024-08-19,45-54,male,210.0,210.0,1.0,120210858209180764,,55.0,153.0,,2398.562124,1.0,1.0,1.0,1.0,,,,,,,,
189,66d7e30cb3fdb1cfea445d8c,,7.227927,150,0,,48.186181,0,2024-07-07,2024-08-19,45-54,unknown,,,,120210858209180764,,,,,,,,,,,,,,,,,
190,66d7e30cb3fdb1cfea445d8d,"[{'action_type': 'post_engagement', 'value': '77'}, {'action_type': 'page_engagement', 'value': '77'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'link_click', 'value': '66'}]",576.094784,9021,90,6.401053,63.861521,0.997672,2024-07-07,2024-08-19,55-64,female,77.0,77.0,,120210858209180764,1.0,10.0,66.0,,,,,,,,,,,,,,
191,66d7e30cb3fdb1cfea445d8e,"[{'action_type': 'post_engagement', 'value': '177'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '177'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '29'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '147'}]",2551.038395,26270,234,10.901873,97.108428,0.89075,2024-07-07,2024-08-19,55-64,male,177.0,177.0,,120210858209180764,,29.0,147.0,,2551.038395,1.0,1.0,1.0,1.0,,,,,,,,
192,66d7e30cb3fdb1cfea445d8f,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",6.348179,97,2,3.17409,65.445149,2.061856,2024-07-07,2024-08-19,55-64,unknown,2.0,2.0,,120210858209180764,,,2.0,,,,,,,,,,,,,,
193,66d7e30cb3fdb1cfea445d90,"[{'action_type': 'post_engagement', 'value': '61'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '62'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'post_reaction', 'value': '17'}, {'action_type': 'link_click', 'value': '41'}]",3058.933908,10969,110,27.80849,278.870809,1.002826,2024-07-07,2024-08-11,35-44,male,61.0,62.0,,120210852204310764,2.0,17.0,41.0,,436.99055828571426,7.0,7.0,,,1.0,1.0,,,,,,
194,66d7e30cb3fdb1cfea445d91,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'lead', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '3'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '21'}]",1433.247192,3458,40,35.83118,414.472872,1.156738,2024-07-07,2024-08-11,45-54,male,26.0,26.0,,120210852204310764,,4.0,21.0,,477.74906400000003,3.0,3.0,,,1.0,,,,,,,
195,66d7e30cb3fdb1cfea445d92,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '27'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'link_click', 'value': '21'}]",1168.9889,2151,36,32.471914,543.462994,1.67364,2024-07-07,2024-08-11,55-64,male,26.0,27.0,,120210852204310764,,5.0,21.0,,584.49445,2.0,2.0,,,,1.0,,,,,,
196,66d7e30cb3fdb1cfea445d93,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",2.229142,20,3,0.743047,111.457078,15,2024-07-06,2024-08-22,18-24,female,2.0,2.0,,120210849810150764,,,2.0,,,,,,,,,,,,,,
197,66d7e30cb3fdb1cfea445d94,"[{'action_type': 'post_engagement', 'value': '8'}, {'action_type': 'page_engagement', 'value': '8'}, {'action_type': 'post_reaction', 'value': '8'}]",296.145954,785,5,59.229191,377.255992,0.636943,2024-07-06,2024-08-22,18-24,male,8.0,8.0,,120210849810150764,,8.0,,,,,,,,,,,,,,,
198,66d7e30cb3fdb1cfea445d95,,0.579777,3,0,,193.258909,0,2024-07-06,2024-08-22,18-24,unknown,,,,120210849810150764,,,,,,,,,,,,,,,,,
199,66d7e30cb3fdb1cfea445d96,"[{'action_type': 'post_engagement', 'value': '23'}, {'action_type': 'page_engagement', 'value': '23'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '18'}]",2093.673725,7142,33,63.444658,293.149499,0.462055,2024-07-06,2024-08-22,25-34,female,23.0,23.0,3.0,120210849810150764,,2.0,18.0,,2093.673725,1.0,1.0,1.0,,,,,,,,,
200,66d7e30cb3fdb1cfea445d97,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '170'}, {'action_type': 'onsite_conversion.post_save', 'value': '2'}, {'action_type': 'page_engagement', 'value': '170'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'post', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'video_view', 'value': '29'}, {'action_type': 'post_reaction', 'value': '43'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '5'}, {'action_type': 'link_click', 'value': '93'}]",10434.571642,46700,193,54.065138,223.438365,0.413276,2024-07-06,2024-08-22,25-34,male,170.0,170.0,29.0,120210849810150764,3.0,43.0,93.0,1.0,2608.6429105,4.0,4.0,5.0,,2.0,,,,,,,
201,66d7e30cb3fdb1cfea445d98,,20.801989,148,0,,140.553981,0,2024-07-06,2024-08-22,25-34,unknown,,,,120210849810150764,,,,,,,,,,,,,,,,,
202,66d7e30cb3fdb1cfea445d99,"[{'action_type': 'post_engagement', 'value': '30'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '30'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '23'}]",2670.851454,7459,36,74.190318,358.070982,0.482638,2024-07-06,2024-08-22,35-44,female,30.0,30.0,4.0,120210849810150764,,2.0,23.0,,,,,,,1.0,,,,,,,
