,_id,spend,impressions,clicks,cpm,ctr,date_start,date_stop,age,gender,campaign_id,actions,cpc,post_engagement,page_engagement,video_view,post_reaction,link_click,post,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,onsite_conversion.post_save,like,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
254,66d7e322b3fdb1cfea44ae73,1280.507965,8081,53,158.459097,0.655859,2024-07-07,2024-08-19,35-44,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '57'}, {'action_type': 'page_engagement', 'value': '57'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'post_reaction', 'value': '29'}, {'action_type': 'link_click', 'value': '25'}]",24.160528,57.0,57.0,3.0,29.0,25.0,,,1280.507965,1.0,1.0,,,,,,,,,,
255,66d7e322b3fdb1cfea44ae74,0.839867,40,0,20.996687,0,2024-07-07,2024-08-19,35-44,unknown,120210858209180764,,,,,,,,,,,,,,,,,,,,,,
256,66d7e322b3fdb1cfea44ae75,87.516192,1265,9,69.18276,0.711462,2024-07-07,2024-08-19,45-54,female,120210858209180764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",9.724021,5.0,5.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
257,66d7e322b3fdb1cfea44ae76,202.758009,3715,19,54.578199,0.51144,2024-07-07,2024-08-19,45-54,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'link_click', 'value': '8'}]",10.671474,13.0,13.0,,5.0,8.0,,,,,,,,,,,,,,,
258,66d7e322b3fdb1cfea44ae77,0.819871,28,0,29.281094,0,2024-07-07,2024-08-19,45-54,unknown,120210858209180764,,,,,,,,,,,,,,,,,,,,,,
259,66d7e322b3fdb1cfea44ae78,50.002111,988,10,50.609424,1.012146,2024-07-07,2024-08-19,55-64,female,120210858209180764,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '8'}]",5.000211,10.0,10.0,,2.0,8.0,,,,,,,,,,,,,,,
260,66d7e322b3fdb1cfea44ae79,483.233757,2638,23,183.181864,0.871873,2024-07-07,2024-08-19,55-64,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '16'}, {'action_type': 'page_engagement', 'value': '16'}, {'action_type': 'post_reaction', 'value': '6'}, {'action_type': 'link_click', 'value': '10'}]",21.010163,16.0,16.0,,6.0,10.0,,,,,,,,,,,,,,,
261,66d7e322b3fdb1cfea44ae7a,0.349945,21,0,16.664037,0,2024-07-07,2024-08-19,55-64,unknown,120210858209180764,,,,,,,,,,,,,,,,,,,,,,
262,66d7e322b3fdb1cfea44ae7b,207.549281,2441,10,85.026334,0.409668,2024-07-07,2024-08-19,25-34,female,120210858209180764,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '5'}]",20.754928,9.0,9.0,1.0,3.0,5.0,,,,,,,,,,,,,,,
263,66d7e322b3fdb1cfea44ae7c,1482.964702,23624,121,62.77365,0.512191,2024-07-07,2024-08-19,25-34,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '97'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '98'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '33'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '62'}]",12.255907,97.0,98.0,1.0,33.0,62.0,,,741.482351,2.0,2.0,2.0,,1.0,1.0,,,,,,
264,66d7e322b3fdb1cfea44ae7d,2.938999,39,0,75.358938,0,2024-07-07,2024-08-19,25-34,unknown,120210858209180764,,,,,,,,,,,,,,,,,,,,,,
265,66d7e322b3fdb1cfea44ae7e,436.551252,5927,35,73.654674,0.590518,2024-07-07,2024-08-19,35-44,female,120210858209180764,"[{'action_type': 'post_engagement', 'value': '35'}, {'action_type': 'page_engagement', 'value': '35'}, {'action_type': 'post_reaction', 'value': '8'}, {'action_type': 'link_click', 'value': '27'}]",12.472893,35.0,35.0,,8.0,27.0,,,,,,,,,,,,,,,
266,66d7e322b3fdb1cfea44ae7f,3692.021998,48590,271,75.983165,0.557728,2024-07-07,2024-08-19,35-44,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '198'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '198'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '56'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '140'}]",13.623697,198.0,198.0,1.0,56.0,140.0,,,527.431714,7.0,7.0,6.0,1.0,,,,,,,,
267,66d7e322b3fdb1cfea44ae80,9.326822,90,0,103.631356,0,2024-07-07,2024-08-19,35-44,unknown,120210858209180764,,,,,,,,,,,,,,,,,,,,,,
268,66d7e322b3fdb1cfea44ae81,431.013139,8925,67,48.292789,0.7507,2024-07-07,2024-08-19,45-54,female,120210858209180764,"[{'action_type': 'post_engagement', 'value': '61'}, {'action_type': 'page_engagement', 'value': '61'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '9'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '52'}]",6.433032,61.0,61.0,,9.0,52.0,,,431.013139,1.0,1.0,1.0,,,,,,,,,
269,66d7e322b3fdb1cfea44ae82,2195.711844,35042,230,62.659433,0.656355,2024-07-07,2024-08-19,45-54,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '197'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '197'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '50'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '145'}]",9.546573,197.0,197.0,1.0,50.0,145.0,,,2195.711844,1.0,1.0,1.0,1.0,,,,,,,,
270,66d7e322b3fdb1cfea44ae83,6.407817,122,0,52.523087,0,2024-07-07,2024-08-19,45-54,unknown,120210858209180764,,,,,,,,,,,,,,,,,,,,,,
271,66d7e322b3fdb1cfea44ae84,526.070749,8033,80,65.488703,0.995892,2024-07-07,2024-08-19,55-64,female,120210858209180764,"[{'action_type': 'post_engagement', 'value': '67'}, {'action_type': 'page_engagement', 'value': '67'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'post_reaction', 'value': '8'}, {'action_type': 'link_click', 'value': '58'}]",6.575884,67.0,67.0,,8.0,58.0,1.0,,,,,,,,,,,,,,
272,66d7e322b3fdb1cfea44ae85,2067.755443,23632,211,87.498115,0.892857,2024-07-07,2024-08-19,55-64,male,120210858209180764,"[{'action_type': 'post_engagement', 'value': '161'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '161'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '23'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '137'}]",9.799789,161.0,161.0,,23.0,137.0,,,2067.755443,1.0,1.0,1.0,1.0,,,,,,,,
273,66d7e322b3fdb1cfea44ae86,5.997956,76,2,78.920477,2.631579,2024-07-07,2024-08-19,55-64,unknown,120210858209180764,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",2.998978,2.0,2.0,,,2.0,,,,,,,,,,,,,,,
274,66d7e322b3fdb1cfea44ae87,3058.933908,10969,110,278.870809,1.002826,2024-07-07,2024-08-11,35-44,male,120210852204310764,"[{'action_type': 'post_engagement', 'value': '61'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '62'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'post_reaction', 'value': '17'}, {'action_type': 'link_click', 'value': '41'}]",27.80849,61.0,62.0,,17.0,41.0,2.0,,436.99055828571426,7.0,7.0,,,1.0,1.0,,,,,,
275,66d7e322b3fdb1cfea44ae88,1433.247192,3458,40,414.472872,1.156738,2024-07-07,2024-08-11,45-54,male,120210852204310764,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'lead', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '3'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '21'}]",35.83118,26.0,26.0,,4.0,21.0,,,477.74906400000003,3.0,3.0,,,1.0,,,,,,,
276,66d7e322b3fdb1cfea44ae89,1168.9889,2151,36,543.462994,1.67364,2024-07-07,2024-08-11,55-64,male,120210852204310764,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '27'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'link_click', 'value': '21'}]",32.471914,26.0,27.0,,5.0,21.0,,,584.49445,2.0,2.0,,,,1.0,,,,,,
277,66d7e322b3fdb1cfea44ae8a,2020.537548,7001,31,288.606992,0.442794,2024-07-06,2024-08-22,25-34,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '21'}, {'action_type': 'page_engagement', 'value': '21'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '17'}]",65.178631,21.0,21.0,3.0,1.0,17.0,,,,,,,,,,,,,,,
278,66d7e322b3fdb1cfea44ae8b,9316.165142,43888,175,212.271353,0.398742,2024-07-06,2024-08-22,25-34,male,120210849810150764,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '152'}, {'action_type': 'onsite_conversion.post_save', 'value': '2'}, {'action_type': 'page_engagement', 'value': '152'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '29'}, {'action_type': 'post_reaction', 'value': '33'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '85'}]",53.235229,152.0,152.0,29.0,33.0,85.0,3.0,1.0,4658.082571,2.0,2.0,2.0,,2.0,,,,,,,
279,66d7e322b3fdb1cfea44ae8c,20.440971,144,0,141.95119,0,2024-07-06,2024-08-22,25-34,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
280,66d7e322b3fdb1cfea44ae8d,1992.779809,6268,31,317.929134,0.494576,2024-07-06,2024-08-22,35-44,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '27'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '27'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '20'}]",64.28322,27.0,27.0,4.0,2.0,20.0,,,,,,,,1.0,,,,,,,
281,66d7e322b3fdb1cfea44ae8e,9045.644628,37310,228,242.445581,0.611096,2024-07-06,2024-08-22,35-44,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '152'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '153'}, {'action_type': 'lead', 'value': '6'}, {'action_type': 'post', 'value': '3'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '6'}, {'action_type': 'video_view', 'value': '12'}, {'action_type': 'post_reaction', 'value': '31'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '104'}]",39.67388,152.0,153.0,12.0,31.0,104.0,3.0,,1507.607438,6.0,6.0,4.0,1.0,1.0,1.0,,,,,,
282,66d7e322b3fdb1cfea44ae8f,43.130949,221,0,195.162667,0,2024-07-06,2024-08-22,35-44,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
283,66d7e322b3fdb1cfea44ae90,1074.585366,5098,38,210.785674,0.74539,2024-07-06,2024-08-22,45-54,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '35'}, {'action_type': 'page_engagement', 'value': '35'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '31'}]",28.278562,35.0,35.0,1.0,3.0,31.0,,,,,,,,,,,,,,,
284,66d7e322b3fdb1cfea44ae91,4912.90002,17147,107,286.516593,0.624016,2024-07-06,2024-08-22,45-54,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '74'}, {'action_type': 'page_engagement', 'value': '74'}, {'action_type': 'lead', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '3'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'post_reaction', 'value': '7'}, {'action_type': 'link_click', 'value': '63'}]",45.914953,74.0,74.0,4.0,7.0,63.0,,,1637.63334,3.0,3.0,,,,,,,,,,
285,66d7e322b3fdb1cfea44ae92,15.46317,103,0,150.127865,0,2024-07-06,2024-08-22,45-54,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
286,66d7e322b3fdb1cfea44ae93,879.011749,6319,80,139.106148,1.266023,2024-07-06,2024-08-22,55-64,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '71'}, {'action_type': 'page_engagement', 'value': '71'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '66'}]",10.987647,71.0,71.0,1.0,4.0,66.0,,,,,,,,,,,,,,,
287,66d7e322b3fdb1cfea44ae94,2516.188624,12748,94,197.379089,0.737371,2024-07-06,2024-08-22,55-64,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '65'}, {'action_type': 'page_engagement', 'value': '65'}, {'action_type': 'post_reaction', 'value': '9'}, {'action_type': 'link_click', 'value': '56'}]",26.767964,65.0,65.0,,9.0,56.0,,,,,,,,,,,,,,,
288,66d7e322b3fdb1cfea44ae95,17.852115,76,0,234.896249,0,2024-07-06,2024-08-22,55-64,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
289,66d7e322b3fdb1cfea44ae96,0.209907,1,0,209.907286,0,2024-07-06,2024-08-22,65+,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
290,66d7e322b3fdb1cfea44ae97,2.229622,20,3,111.481083,15,2024-07-06,2024-08-22,18-24,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",0.743207,2.0,2.0,,,2.0,,,,,,,,,,,,,,,
291,66d7e322b3fdb1cfea44ae98,296.209737,785,5,377.337245,0.636943,2024-07-06,2024-08-22,18-24,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '8'}, {'action_type': 'page_engagement', 'value': '8'}, {'action_type': 'post_reaction', 'value': '8'}]",59.241947,8.0,8.0,,8.0,,,,,,,,,,,,,,,,
292,66d7e322b3fdb1cfea44ae99,0.579902,3,0,193.300533,0,2024-07-06,2024-08-22,18-24,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
293,66d7e322b3fdb1cfea44ae9a,73.037606,141,2,517.997209,1.41844,2024-07-06,2024-08-22,25-34,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",36.518803,2.0,2.0,,1.0,1.0,,,73.037606,1.0,1.0,1.0,,,,,,,,,
294,66d7e322b3fdb1cfea44ae9b,1118.12027,2811,18,397.766016,0.640342,2024-07-06,2024-08-22,25-34,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '18'}, {'action_type': 'page_engagement', 'value': '18'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '3'}, {'action_type': 'link_click', 'value': '8'}]",62.117793,18.0,18.0,,10.0,8.0,,,559.060135,2.0,2.0,3.0,,,,,,,,,
295,66d7e322b3fdb1cfea44ae9c,0.359939,4,0,89.984731,0,2024-07-06,2024-08-22,25-34,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
296,66d7e322b3fdb1cfea44ae9d,678.104935,1191,5,569.357628,0.419815,2024-07-06,2024-08-22,35-44,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]",135.620987,3.0,3.0,,,3.0,,,,,,,,,,,,,,,
297,66d7e322b3fdb1cfea44ae9e,2582.621763,5645,36,457.50607,0.637733,2024-07-06,2024-08-22,35-44,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '30'}, {'action_type': 'page_engagement', 'value': '30'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'post_reaction', 'value': '12'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '16'}]",71.739493,30.0,30.0,2.0,12.0,16.0,,,1291.3108815,2.0,2.0,2.0,,,,,,,,,
298,66d7e322b3fdb1cfea44ae9f,21.636329,34,1,636.362606,2.941176,2024-07-06,2024-08-22,35-44,unknown,120210849810150764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",21.636329,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
299,66d7e322b3fdb1cfea44aea0,293.620177,1032,7,284.515675,0.678295,2024-07-06,2024-08-22,45-54,female,120210849810150764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}]",41.94574,5.0,5.0,,1.0,4.0,,,,,,,,,,,,,,,
300,66d7e322b3fdb1cfea44aea1,2006.279561,3783,35,530.340883,0.925192,2024-07-06,2024-08-22,45-54,male,120210849810150764,"[{'action_type': 'post_engagement', 'value': '24'}, {'action_type': 'page_engagement', 'value': '24'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'post_reaction', 'value': '7'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '17'}]",57.322273,24.0,24.0,,7.0,17.0,,,501.56989025,4.0,4.0,4.0,,,,,,,,,
301,66d7e322b3fdb1cfea44aea2,3.029486,21,0,144.261235,0,2024-07-06,2024-08-22,45-54,unknown,120210849810150764,,,,,,,,,,,,,,,,,,,,,,
302,66d7e322b3fdb1cfea44aea3,4413.366995,66193,328,66.674225,0.495521,2024-07-04,2024-08-17,25-34,male,120210808629270764,"[{'action_type': 'post_engagement', 'value': '336'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '336'}, {'action_type': 'lead', 'value': '8'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '8'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'post_reaction', 'value': '106'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '225'}]",13.455387,336.0,336.0,2.0,106.0,225.0,2.0,,551.670874375,8.0,8.0,1.0,,1.0,,,,,,,
303,66d7e322b3fdb1cfea44aea4,212.217345,2452,21,86.548672,0.856444,2024-07-04,2024-08-17,35-44,female,120210808629270764,"[{'action_type': 'post_engagement', 'value': '17'}, {'action_type': 'page_engagement', 'value': '17'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '15'}]",10.105588,17.0,17.0,,2.0,15.0,,,,,,,,,,,,,,,
304,66d7e322b3fdb1cfea44aea5,4547.967255,58620,350,77.583884,0.597066,2024-07-04,2024-08-17,35-44,male,120210808629270764,"[{'action_type': 'post_engagement', 'value': '349'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '349'}, {'action_type': 'lead', 'value': '6'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '6'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '108'}, {'action_type': 'link_click', 'value': '237'}]",12.994192,349.0,349.0,1.0,108.0,237.0,2.0,,757.9945425,6.0,6.0,,1.0,,,,,,,,
305,66d7e322b3fdb1cfea44aea6,1.759481,46,0,38.249577,0,2024-07-04,2024-08-17,35-44,unknown,120210808629270764,,,,,,,,,,,,,,,,,,,,,,
306,66d7e322b3fdb1cfea44aea7,98.770839,1335,13,73.985647,0.973783,2024-07-04,2024-08-17,45-54,female,120210808629270764,"[{'action_type': 'post_engagement', 'value': '11'}, {'action_type': 'page_engagement', 'value': '11'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '8'}]",7.597757,11.0,11.0,,3.0,8.0,,,,,,,,,,,,,,,
307,66d7e322b3fdb1cfea44aea8,1139.513569,22169,146,51.401217,0.658577,2024-07-04,2024-08-17,45-54,male,120210808629270764,"[{'action_type': 'post_engagement', 'value': '143'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '143'}, {'action_type': 'lead', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '3'}, {'action_type': 'post_reaction', 'value': '37'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '105'}]",7.804887,143.0,143.0,,37.0,105.0,,,379.8378563333333,3.0,3.0,1.0,1.0,,,,,,,,
308,66d7e322b3fdb1cfea44aea9,0.889737,39,0,22.813777,0,2024-07-04,2024-08-17,45-54,unknown,120210808629270764,,,,,,,,,,,,,,,,,,,,,,
309,66d7e322b3fdb1cfea44aeaa,6.917958,148,1,46.742956,0.675676,2024-07-04,2024-08-17,55-64,female,120210808629270764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",6.917958,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
310,66d7e322b3fdb1cfea44aeab,78.386857,1757,12,44.614034,0.682982,2024-07-04,2024-08-17,55-64,male,120210808629270764,"[{'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '10'}]",6.532238,14.0,14.0,,4.0,10.0,,,,,,,,,,,,,,,
311,66d7e322b3fdb1cfea44aeac,0.119965,1,0,119.964582,0,2024-07-04,2024-08-17,55-64,unknown,120210808629270764,,,,,,,,,,,,,,,,,,,,,,
312,66d7e322b3fdb1cfea44aead,5822.409066,33303,790,174.831369,2.372159,2024-07-04,2024-09-04,25-34,male,120210805518960764,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '307'}, {'action_type': 'onsite_conversion.post_save', 'value': '6'}, {'action_type': 'comment', 'value': '9'}, {'action_type': 'page_engagement', 'value': '307'}, {'action_type': 'lead', 'value': '115'}, {'action_type': 'post', 'value': '19'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '115'}, {'action_type': 'post_reaction', 'value': '22'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '64'}, {'action_type': 'link_click', 'value': '251'}]",7.370138,307.0,307.0,,22.0,251.0,19.0,1.0,50.629644052173916,115.0,115.0,64.0,9.0,6.0,,,,,,,
313,66d7e322b3fdb1cfea44aeae,7950.511603,44168,1518,180.006149,3.436877,2024-07-04,2024-09-04,35-44,male,120210805518960764,"[{'action_type': 'landing_page_view', 'value': '6'}, {'action_type': 'post_engagement', 'value': '430'}, {'action_type': 'onsite_conversion.post_save', 'value': '7'}, {'action_type': 'comment', 'value': '14'}, {'action_type': 'page_engagement', 'value': '432'}, {'action_type': 'lead', 'value': '159'}, {'action_type': 'post', 'value': '12'}, {'action_type': 'like', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '159'}, {'action_type': 'post_reaction', 'value': '36'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '99'}, {'action_type': 'link_click', 'value': '361'}]",5.237491,430.0,432.0,,36.0,361.0,12.0,6.0,50.00321762893082,159.0,159.0,99.0,14.0,7.0,2.0,,,,,,
314,66d7e322b3fdb1cfea44aeaf,1831.142424,11287,446,162.234644,3.951449,2024-07-04,2024-09-04,45-54,male,120210805518960764,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '124'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '124'}, {'action_type': 'lead', 'value': '34'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '34'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '21'}, {'action_type': 'link_click', 'value': '112'}]",4.105701,124.0,124.0,,10.0,112.0,1.0,1.0,53.85713011764705,34.0,34.0,21.0,,1.0,,,,,,,
